ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price,Latitude,Longitude
1730,Barcelona,Sants-Montjuïc,La Marina De Port,New,Flat,2,61,Yes,Exterior,Floor 2,224000,41.36,2.1399
1731,Barcelona,Sants-Montjuïc,La Marina De Port,New,Flat,4,102,Yes,Exterior,Floor 6,456000,41.36,2.1399
1732,Barcelona,Horta-Guinardó,El Carmel,New,Penthouse,3,79,Yes,Exterior,Floor 4,288000,41.4256,2.15496
1733,Barcelona,Horta-Guinardó,El Carmel,New,Penthouse,2,50,Yes,Exterior,Floor 4,220000,41.4256,2.15496
1734,Barcelona,Horta-Guinardó,El Carmel,New,Flat,3,62,Yes,Exterior,Floor 3,235000,41.4256,2.15496
1735,Barcelona,Horta-Guinardó,El Carmel,New,Flat,3,63,Yes,Exterior,Floor 1,268000,41.4256,2.15496
1736,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,56,Yes,Exterior,Floor 1,238000,41.4256,2.15496
1737,Barcelona,Horta-Guinardó,El Carmel,New,Flat,4,88,Yes,Exterior,Floor 3,298000,41.4256,2.15496
1738,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,56,Yes,Exterior,Floor 2,216000,41.4256,2.15496
1739,Barcelona,Horta-Guinardó,El Carmel,New,Flat,3,62,Yes,Exterior,Floor 2,258000,41.4256,2.15496
1740,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,56,Yes,Exterior,Floor 2,220000,41.4256,2.15496
1741,Barcelona,Horta-Guinardó,El Carmel,New,Flat,3,86,Yes,Exterior,Ground Floor,269000,41.4256,2.15496
1742,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,75,Yes,Exterior,Ground Floor,283000,41.4195,2.1686
1743,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,3,100,Yes,Exterior,Floor 2,435000,41.4195,2.1686
1744,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,50,Yes,Exterior,Floor 1,269000,41.4195,2.1686
1745,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,50,Yes,Exterior,Floor 1,259000,41.4195,2.1686
1746,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,3,100,Yes,Exterior,Floor 3,450000,41.4195,2.1686
1747,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,3,200,Yes,Exterior,Floor 2,2360000,41.394,2.13
1748,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,3,200,Yes,Exterior,Floor 3,2360000,41.394,2.13
1749,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 3,540000,41.3845,2.1815
1750,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 2,525000,41.3845,2.1815
1751,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Penthouse,1,67,Yes,Exterior,Floor 4,475000,41.3845,2.1815
1752,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,2,82,Yes,Exterior,Floor 1,500000,41.3845,2.1815
1753,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Penthouse,1,50,Yes,Exterior,Floor 4,360000,41.3845,2.1815
1754,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,50,Yes,Exterior,Floor 2,335000,41.3845,2.1815
1755,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 2,345000,41.418,2.185
1756,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 6,425000,41.418,2.185
1757,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 4,355000,41.418,2.185
1758,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Mezzanine,340000,41.418,2.185
1759,Barcelona,Sant Andreu,Navas,New,Flat,2,77,Yes,Exterior,Floor 1,340000,41.418,2.185
1760,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,100,Yes,Exterior,Ground Floor,485000,41.4195,2.1686
1761,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,94,Yes,Exterior,Ground Floor,465000,41.4195,2.1686
1762,Barcelona,Horta-Guinardó,Can Baró,New,Duplex,2,105,Yes,Exterior,Ground Floor,367500,41.41609,2.1624
1763,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 6,624000,41.3913,2.1397
1764,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 2,648000,41.3913,2.1397
1765,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 4,624000,41.3913,2.1397
1766,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 5,616000,41.3913,2.1397
1767,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 3,616000,41.3913,2.1397
1768,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 2,639000,41.3913,2.1397
1769,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 3,599000,41.3913,2.1397
1770,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,70,Yes,Exterior,Floor 2,607000,41.3913,2.1397
1771,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,73,Yes,Exterior,Floor 7,683000,41.3913,2.1397
1772,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,2,69,Yes,Exterior,Floor 2,591000,41.3913,2.1397
1773,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,108,Yes,Exterior,Floor 2,703000,41.3986,2.1903
1774,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,164,Yes,Exterior,Floor 2,986500,41.3986,2.1903
1775,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,153,Yes,Exterior,Ground Floor,916000,41.3986,2.1903
1776,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,138,Yes,Exterior,Floor 2,826500,41.3986,2.1903
1777,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,105,Yes,Exterior,Floor 1,577000,41.3986,2.1903
1778,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,76,Yes,Exterior,Floor 1,496000,41.3986,2.1903
1779,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,115,Yes,Exterior,Floor 1,630000,41.3986,2.1903
1780,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,110,Yes,Exterior,Floor 2,717000,41.3986,2.1903
1781,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Penthouse,1,151,Yes,Exterior,Floor 2,907500,41.3986,2.1903
1782,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,118,Yes,Exterior,Floor 1,648000,41.3986,2.1903
1783,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,103,Yes,Exterior,Ground Floor,545000,41.3986,2.1903
1784,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,63,Yes,Exterior,Floor 1,410000,41.3986,2.1903
1785,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,75,Yes,Exterior,Ground Floor,452500,41.3986,2.1903
1786,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,4,114,Yes,Exterior,Floor 5,596000,41.3986,2.1903
1787,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,2,67,Yes,Exterior,Floor 4,375000,41.3986,2.1903
1788,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,3,95,Yes,Exterior,Floor 3,499000,41.3986,2.1903
1789,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,4,119,Yes,Exterior,Floor 3,630000,41.3986,2.1903
1790,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,91,Yes,Exterior,Floor 2,410000,41.4354,2.1898
1791,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,88,Yes,Exterior,Floor 1,395000,41.4354,2.1898
1792,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,87,Yes,Exterior,Floor 1,380000,41.4354,2.1898
1793,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,114,Yes,Exterior,Floor 2,490000,41.4354,2.1898
1794,Barcelona,Sant Andreu,Sant Andreu,New,Flat,4,109,Yes,Exterior,Floor 1,480000,41.4354,2.1898
1795,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,84,Yes,Exterior,Floor 1,380000,41.4354,2.1898
1796,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,4,147,Yes,Exterior,Ground Floor,520000,41.4354,2.1898
1797,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,120,Yes,Exterior,Ground Floor,385000,41.4354,2.1898
1798,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,96,Yes,Exterior,Ground Floor,360000,41.4354,2.1898
1799,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,4,114,Yes,Exterior,Ground Floor,375000,41.4354,2.1898
1800,Barcelona,Sant Andreu,Sant Andreu,New,Duplex,3,112,Yes,Exterior,Ground Floor,420000,41.4354,2.1898
1801,Barcelona,Horta-Guinardó,Horta,New,Flat,1,55,Yes,Exterior,Ground Floor,162000,41.4297,2.1603
1802,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 4,445000,41.4354,2.1898
1803,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 3,410000,41.4354,2.1898
1804,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 2,405000,41.4354,2.1898
1805,Barcelona,Sant Andreu,Sant Andreu,New,Flat,3,86,Yes,Exterior,Floor 1,400000,41.4354,2.1898
1806,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 4,385000,41.4354,2.1898
1807,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 3,350000,41.4354,2.1898
1808,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 2,345000,41.4354,2.1898
1809,Barcelona,Sant Andreu,Sant Andreu,New,Flat,2,69,Yes,Exterior,Floor 1,340000,41.4354,2.1898
1810,Barcelona,Eixample,La Sagrada Família,New,Flat,3,148,Yes,Exterior,Floor 4,745000,41.4037,2.1735
1811,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,3,112,Yes,Exterior,Ground Floor,495000,41.4244,2.1655
1812,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,104,Yes,Exterior,Floor 4,620000,41.412,2.1825
1813,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,104,Yes,Exterior,Ground Floor,645000,41.412,2.1825
1814,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,3,104,Yes,Exterior,Floor 1,429000,41.412,2.1825
1815,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,3,91,Yes,Exterior,Floor 1,409000,41.412,2.1825
1816,Barcelona,Sant Martí,El Clot,New,Flat,3,95,Yes,Exterior,Floor 3,575000,41.40995,2.19082
1817,Barcelona,Sant Martí,El Clot,New,Flat,3,95,Yes,Exterior,Ground Floor,457000,41.40995,2.19082
1818,Barcelona,Sant Martí,El Clot,New,Flat,2,83,Yes,Exterior,Ground Floor,358000,41.40995,2.19082
1819,Barcelona,Sant Martí,El Clot,New,Flat,2,82,Yes,Exterior,Floor 2,398000,41.40995,2.19082
1820,Barcelona,Sant Martí,El Clot,New,Flat,3,91,Yes,Exterior,Floor 1,446000,41.40995,2.19082
1821,Barcelona,Sant Martí,El Clot,New,Flat,3,91,Yes,Exterior,Floor 2,455000,41.40995,2.19082
1822,Barcelona,Sant Martí,El Clot,New,Flat,2,81,Yes,Exterior,Floor 1,391000,41.40995,2.19082
1823,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,1,78,Yes,Exterior,Floor 2,495000,41.3913,2.1397
1824,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,3,115,Yes,Exterior,Floor 2,450000,41.4244,2.1655
1825,Barcelona,Ciutat Vella,El Barri Gòtic,New,Penthouse,2,140,Yes,Exterior,Floor 5,650000,41.38339,2.17691
1826,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,100,Yes,Exterior,Floor 4,450000,41.38339,2.17691
1827,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,100,Yes,Exterior,Floor 3,450000,41.38339,2.17691
1828,Barcelona,Sant Martí,El Poblenou,New,Flat,3,113,Yes,Exterior,Floor 3,750000,41.4036,2.1996
1829,Barcelona,Sant Martí,El Poblenou,New,Flat,3,113,Yes,Exterior,Floor 2,750000,41.4036,2.1996
1830,Barcelona,Sant Martí,El Poblenou,New,Flat,3,106,Yes,Exterior,Floor 1,690000,41.4036,2.1996
1831,Barcelona,Horta-Guinardó,La Teixonera,New,Flat,2,53,Yes,Exterior,Floor 1,252920,41.422,2.151
1832,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,2,72,Yes,Exterior,Floor 2,340000,41.3718,2.1227
1833,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,3,92,Yes,Exterior,Floor 2,435000,41.3718,2.1227
1834,Barcelona,Sants-Montjuïc,Sants - Badal,New,Flat,3,107,Yes,Exterior,Floor 2,493718,41.3718,2.1227
1835,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 4,282000,41.418,2.185
1836,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 3,272000,41.418,2.185
1837,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 4,286000,41.418,2.185
1838,Barcelona,Sant Andreu,Navas,New,Flat,2,56,Yes,Exterior,Floor 3,268000,41.418,2.185
1839,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,2,145,Yes,Exterior,Ground Floor,1210000,41.394,2.13
1840,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,New,Flat,2,198,Yes,Exterior,Floor 1,1940000,41.394,2.13
1841,Barcelona,Sant Martí,El Poblenou,New,Flat,3,92,Yes,Exterior,Floor 3,606000,41.4036,2.1996
1842,Barcelona,Sant Martí,El Poblenou,New,Flat,2,92,Yes,Exterior,Floor 2,690000,41.4036,2.1996
1843,Barcelona,Sant Martí,El Poblenou,New,Flat,2,63,Yes,Exterior,Ground Floor,296000,41.4036,2.1996
1844,Barcelona,Sant Martí,El Poblenou,New,Flat,2,88,Yes,Exterior,Floor 2,650000,41.4036,2.1996
1845,Barcelona,Sant Martí,El Poblenou,New,Flat,2,76,Yes,Exterior,Ground Floor,398000,41.4036,2.1996
1846,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 2,328000,41.4195,2.1686
1847,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 1,298000,41.4195,2.1686
1848,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,3,85,Yes,Exterior,Floor 1,408000,41.4195,2.1686
1849,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,58,Yes,Exterior,Floor 4,398000,41.4195,2.1686
1850,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,61,Yes,Exterior,Floor 3,348000,41.4195,2.1686
1851,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,1,29,Yes,Exterior,Ground Floor,118000,41.4286,2.1741
1852,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,75,Yes,Exterior,Floor 2,337000,41.4256,2.15496
1853,Barcelona,Horta-Guinardó,El Carmel,New,Flat,2,75,Yes,Exterior,Floor 1,335000,41.4256,2.15496
1854,Barcelona,Horta-Guinardó,El Carmel,New,Duplex,3,116,Yes,Exterior,Ground Floor,395000,41.4256,2.15496
1855,Barcelona,Sants-Montjuïc,La Marina De Port,New,Flat,4,118,Yes,Exterior,Floor 1,502000,41.36,2.1399
1856,Barcelona,Horta-Guinardó,Can Baró,New,Flat,2,74,Yes,Exterior,Floor 2,296500,41.41609,2.1624
1857,Barcelona,Horta-Guinardó,Can Baró,New,Duplex,4,230,Yes,Exterior,Ground Floor,599000,41.41609,2.1624
1858,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,52,Yes,Exterior,Floor 1,201500,41.41609,2.1624
1859,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,62,Yes,Exterior,Floor 1,225500,41.41609,2.1624
1860,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,62,Yes,Exterior,Floor 2,235500,41.41609,2.1624
1861,Barcelona,Horta-Guinardó,Can Baró,New,Flat,1,52,Yes,Exterior,Floor 2,209500,41.41609,2.1624
1862,Barcelona,Sant Martí,Provençals Del Poblenou,New,Flat,2,69,Yes,Exterior,Floor 2,435000,41.4078,2.204
1863,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,New,Duplex,2,110,Yes,Exterior,Floor 6,795000,41.39,2.2
1864,Barcelona,Sant Martí,La Vila Olímpica Del Poblenou,New,Flat,1,63,Yes,Exterior,Ground Floor,356000,41.39,2.2
1865,Barcelona,Sants-Montjuïc,Sants,New,Flat,2,76,Yes,Exterior,Floor 1,340000,41.3833,2.15
1866,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,3,77,Yes,Exterior,Ground Floor,268000,41.4286,2.1741
1867,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,3,87,Yes,Exterior,Floor 2,312000,41.4286,2.1741
1868,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,1,47,Yes,Exterior,Ground Floor,156000,41.4286,2.1741
1869,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Penthouse,3,73,Yes,Exterior,Floor 3,358000,41.4286,2.1741
1870,Barcelona,Gràcia,El Coll,New,Flat,3,72,Yes,Exterior,Floor 1,365000,41.4175,2.151
1871,Barcelona,Gràcia,El Coll,New,Flat,4,103,Yes,Exterior,Floor 2,465000,41.4175,2.151
1872,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,55,Yes,Exterior,Floor 3,267000,41.4286,2.1741
1873,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,61,Yes,Exterior,Floor 2,274000,41.4286,2.1741
1874,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,55,Yes,Exterior,Floor 2,260000,41.4286,2.1741
1875,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,New,Flat,2,74,Yes,Exterior,Ground Floor,347000,41.4286,2.1741
1876,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,90,Yes,Exterior,Floor 2,418000,41.4258,2.1806
1877,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,2,143,Yes,Exterior,Ground Floor,455000,41.4258,2.1806
1878,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,98,Yes,Exterior,Floor 4,467000,41.4258,2.1806
1879,Barcelona,Sant Andreu,El Congrés I Els Indians,New,Flat,3,94,Yes,Exterior,Floor 4,458000,41.4258,2.1806
1880,Barcelona,Sant Martí,El Poblenou,New,Flat,4,115,Yes,Exterior,Floor 1,601500,41.4036,2.1996
1881,Barcelona,Sant Martí,El Clot,New,Flat,2,70,Yes,Exterior,Ground Floor,285000,41.40995,2.19082
1882,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,1,70,Yes,Exterior,Ground Floor,295000,41.3913,2.1397
1883,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,2,90,Yes,Exterior,Ground Floor,622250,41.4032,2.1569
1884,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,1,71,Yes,Exterior,Ground Floor,523450,41.4032,2.1569
1885,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,New,Flat,3,73,Yes,Exterior,Floor 5,462000,41.4098,2.2164
1886,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,4,187,Yes,Exterior,Ground Floor,778000,41.4195,2.1686
1887,Barcelona,Les Corts,Les Corts,New,Flat,3,120,Yes,Exterior,Floor 1,820000,41.384,2.134
1888,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 2,425000,41.4063,2.165
1889,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 4,450000,41.4063,2.165
1890,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,74,Yes,Exterior,Floor 4,445000,41.4063,2.165
1891,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,New,Flat,2,75,Yes,Exterior,Floor 3,440000,41.4063,2.165
1892,Barcelona,Sant Martí,El Poblenou,New,Flat,4,113,Yes,Exterior,Floor 1,705000,41.4036,2.1996
1893,Barcelona,Horta-Guinardó,El Guinardó,New,Duplex,2,62,Yes,Exterior,Floor 2,305000,41.4195,2.1686
1894,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,45,Yes,Exterior,Floor 1,240000,41.4195,2.1686
1895,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,1,45,Yes,Exterior,Floor 2,250000,41.4195,2.1686
1896,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,63,Yes,Exterior,Floor 2,315000,41.4195,2.1686
1897,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,63,Yes,Exterior,Floor 1,305000,41.4195,2.1686
1898,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,3,90,Yes,Exterior,Floor 1,650000,41.3913,2.1397
1899,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,3,130,Yes,Exterior,Ground Floor,1125000,41.3913,2.1397
1900,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,New,Flat,4,146,Yes,Exterior,Floor 2,1195000,41.3913,2.1397
1901,Barcelona,Gràcia,La Vila De Gràcia,New,Flat,3,92,Yes,Exterior,Floor 1,442000,41.4032,2.1569
1902,Barcelona,Sant Martí,El Poblenou,New,Flat,2,63,Yes,Exterior,Floor 2,394000,41.4036,2.1996
1903,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,New,Flat,2,70,Yes,Exterior,Floor 1,371000,41.4098,2.2164
1904,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Floor 2,638000,41.38339,2.17691
1905,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,69,Yes,Exterior,Floor 2,571000,41.38339,2.17691
1906,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Floor 2,661000,41.38339,2.17691
1907,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,59,Yes,Exterior,Floor 2,510000,41.38339,2.17691
1908,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,3,88,Yes,Exterior,Floor 2,694000,41.38339,2.17691
1909,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,79,Yes,Exterior,Mezzanine,483000,41.38339,2.17691
1910,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,71,Yes,Exterior,Mezzanine,431000,41.38339,2.17691
1911,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,82,Yes,Exterior,Mezzanine,498000,41.38339,2.17691
1912,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,56,Yes,Exterior,Mezzanine,357000,41.38339,2.17691
1913,Barcelona,Ciutat Vella,El Barri Gòtic,New,Flat,2,90,Yes,Exterior,Mezzanine,533000,41.38339,2.17691
1914,Barcelona,Les Corts,Les Corts,New,Flat,2,72,Yes,Exterior,Floor 2,510000,41.384,2.134
1915,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,4,154,Yes,Exterior,Floor 1,1253000,41.3986,2.1253
1916,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,3,117,Yes,Exterior,Floor 1,978000,41.3986,2.1253
1917,Barcelona,Sarrià-Sant Gervasi,Sarrià,New,Flat,2,86,Yes,Exterior,Ground Floor,545000,41.3986,2.1253
1918,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,2,68,Yes,Exterior,Floor 1,320000,41.4244,2.1655
1919,Barcelona,Horta-Guinardó,La Font D'En Fargues,New,Flat,4,130,Yes,Exterior,Floor 2,584000,41.4244,2.1655
1920,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Duplex,3,102,Yes,Exterior,Floor 4,595000,41.412,2.1825
1921,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 1,305000,41.412,2.1825
1922,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 2,300000,41.412,2.1825
1923,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 3,305000,41.412,2.1825
1924,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 2,310000,41.412,2.1825
1925,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 3,315000,41.412,2.1825
1926,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,New,Flat,2,52,Yes,Exterior,Floor 1,295000,41.412,2.1825
1927,Barcelona,Les Corts,Les Corts,New,Flat,2,72,Yes,Interior,Floor 1,495000,41.384,2.134
1928,Barcelona,Les Corts,Les Corts,New,Duplex,3,125,Yes,Interior,Ground Floor,795000,41.384,2.134
1929,Barcelona,Eixample,La Nova Esquerra De L'Eixample,New,Flat,2,129,Yes,Exterior,Ground Floor,758000,41.3835,2.1487
1930,Barcelona,Les Corts,Les Corts,New,Flat,4,127,Yes,Exterior,Floor 1,977500,41.384,2.134
1931,Barcelona,Les Corts,Les Corts,New,Flat,2,81,Yes,Exterior,Ground Floor,634500,41.384,2.134
1932,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,47,Yes,Exterior,Ground Floor,200000,41.3845,2.1815
1933,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,New,Flat,1,72,Yes,Exterior,Ground Floor,300000,41.3845,2.1815
1934,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,New,Flat,1,81,Yes,Exterior,Ground Floor,445500,41.3986,2.1903
1935,Barcelona,Horta-Guinardó,El Guinardó,New,Flat,2,58,Yes,Exterior,Floor 1,224000,41.4195,2.1686
1936,Barcelona,Les Corts,Les Corts,New,Flat,4,143,Yes,Exterior,Floor 3,995000,41.384,2.134
1937,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,4,92,Yes,Exterior,Floor 3,460000,41.3835,2.1487
